segment_id,geolocation_type,geolocation_id,sensor_id,snr_type,date_index,target_type
27167,D,6,10,HighSNR,2,human
27168,D,6,10,HighSNR,2,human
27169,D,6,10,HighSNR,2,human
27170,D,6,10,HighSNR,2,human
27171,D,6,10,HighSNR,2,human
27172,D,6,10,HighSNR,2,human
27173,D,6,10,HighSNR,2,human
27174,D,6,10,HighSNR,2,human
27175,D,6,10,HighSNR,2,human
27176,D,6,10,HighSNR,2,human
27177,D,6,10,HighSNR,2,human
27178,D,6,10,HighSNR,2,human
27179,D,6,10,HighSNR,2,human
27180,D,6,10,HighSNR,2,human
27181,D,6,10,HighSNR,2,human
27182,D,6,10,HighSNR,2,human
27183,D,6,10,HighSNR,2,human
27184,D,6,10,HighSNR,2,human
27185,D,6,10,HighSNR,2,human
27186,D,6,10,HighSNR,2,human
27187,D,6,10,HighSNR,2,human
27188,D,6,10,HighSNR,2,human
27189,D,6,10,HighSNR,2,human
27190,D,6,10,HighSNR,2,human
27191,D,6,10,HighSNR,2,human
27192,D,6,10,HighSNR,2,human
27193,D,6,10,HighSNR,2,human
27194,D,6,10,HighSNR,2,human
27195,D,6,10,HighSNR,2,human
27196,D,6,10,HighSNR,2,human
27197,D,6,10,HighSNR,2,human
27198,D,6,10,HighSNR,2,human
27199,D,6,10,HighSNR,2,human
27200,D,6,10,HighSNR,2,human
27201,D,6,10,HighSNR,2,human
27202,D,6,10,HighSNR,2,human
27203,D,6,10,HighSNR,2,human
27204,D,6,10,HighSNR,2,human
27205,D,6,10,HighSNR,2,human
27206,D,6,10,HighSNR,2,human
27207,D,6,10,HighSNR,2,human
27208,D,6,10,HighSNR,2,human
27209,D,6,10,HighSNR,2,human
27210,D,6,10,HighSNR,2,human
27211,D,6,10,HighSNR,2,human
27212,D,6,10,HighSNR,2,human
27213,D,6,10,HighSNR,2,human
27214,D,6,10,HighSNR,2,human
27215,D,6,10,HighSNR,2,human
27216,D,6,10,HighSNR,2,human
27217,D,6,10,HighSNR,2,human
27218,D,6,10,HighSNR,2,human
27219,D,6,10,HighSNR,2,human
27220,D,6,10,HighSNR,2,human
27221,D,6,10,HighSNR,2,human
27222,D,6,10,HighSNR,2,human
27223,D,6,10,HighSNR,2,human
27224,D,6,10,HighSNR,2,human
27225,D,6,10,HighSNR,2,human
27226,D,6,10,HighSNR,2,human
27227,D,6,10,HighSNR,2,human
27228,D,6,10,HighSNR,2,human
27229,D,6,10,HighSNR,2,human
27230,D,6,10,HighSNR,2,human
27231,D,6,10,HighSNR,2,human
27232,D,6,10,HighSNR,2,human
27233,D,6,10,HighSNR,2,human
27234,D,6,10,HighSNR,2,human
27235,D,6,10,HighSNR,2,human
27236,D,6,10,HighSNR,2,human
27237,D,6,10,HighSNR,2,human
27238,D,6,10,HighSNR,2,human
27239,D,6,10,HighSNR,2,human
27240,D,6,10,HighSNR,2,human
27241,D,6,10,HighSNR,2,human
27242,D,6,10,HighSNR,2,human
27243,D,6,10,HighSNR,2,human
27244,D,6,10,HighSNR,2,human
27245,D,6,10,HighSNR,2,human
27246,D,6,10,HighSNR,2,human
27247,D,6,10,HighSNR,2,human
27248,D,6,10,HighSNR,2,human
27249,D,6,10,HighSNR,2,human
27250,D,6,10,HighSNR,2,human
27251,D,6,10,HighSNR,2,human
27252,D,6,10,HighSNR,2,human
27253,D,6,10,HighSNR,2,human
27254,D,6,10,HighSNR,2,human
27255,D,6,10,HighSNR,2,human
27256,D,6,10,HighSNR,2,human
27257,D,6,10,HighSNR,2,human
27258,D,6,10,HighSNR,2,human
27259,D,6,10,HighSNR,2,human
27260,D,6,10,HighSNR,2,human
27261,D,6,10,HighSNR,2,human
27262,D,6,10,HighSNR,2,human
27263,D,6,10,HighSNR,2,human
27264,D,6,10,HighSNR,2,human
27265,D,6,10,HighSNR,2,human
27266,D,6,10,HighSNR,2,human
27267,D,6,10,HighSNR,2,human
27268,D,6,10,HighSNR,2,human
27269,D,6,10,HighSNR,2,human
27270,D,6,10,HighSNR,2,human
27271,D,6,10,HighSNR,2,human
27272,D,6,10,HighSNR,2,human
27273,D,6,10,HighSNR,2,human
27274,D,6,10,HighSNR,2,human
27275,D,6,10,HighSNR,2,human
27276,D,6,10,HighSNR,2,human
27277,D,6,10,HighSNR,2,human
27278,D,6,10,HighSNR,2,human
27279,D,6,10,HighSNR,2,human
27280,D,6,10,HighSNR,2,human
27281,D,6,10,HighSNR,2,human
27282,D,6,10,HighSNR,2,human
27283,D,6,10,HighSNR,2,human
27284,D,6,10,HighSNR,2,human
27285,D,6,10,HighSNR,2,human
27286,D,6,10,HighSNR,2,human
27287,D,6,10,HighSNR,2,human
27288,D,6,10,HighSNR,2,human
27289,D,6,10,HighSNR,2,human
27290,D,6,10,HighSNR,2,human
27291,D,6,10,HighSNR,2,human
27292,D,6,10,HighSNR,2,human
27293,D,6,10,HighSNR,2,human
27294,D,6,10,HighSNR,2,human
27295,D,6,10,HighSNR,2,human
27296,D,6,10,HighSNR,2,human
27297,D,6,10,HighSNR,2,human
27298,D,6,10,HighSNR,2,human
27299,D,6,10,HighSNR,2,human
27300,D,6,10,HighSNR,2,human
27301,D,6,10,HighSNR,2,human
27302,D,6,10,HighSNR,2,human
27303,D,6,10,HighSNR,2,human
27304,D,6,10,HighSNR,2,human
27305,D,6,10,HighSNR,2,human
27306,D,6,10,HighSNR,2,human
27307,D,6,10,HighSNR,2,human
27308,D,6,10,HighSNR,2,human
27309,D,6,10,HighSNR,2,human
27310,D,6,10,HighSNR,2,human
27311,D,6,10,HighSNR,2,human
27312,D,6,10,HighSNR,2,human
27313,D,6,10,HighSNR,2,human
27314,D,6,10,HighSNR,2,human
27315,D,6,10,HighSNR,2,human
27316,D,6,10,HighSNR,2,human
27317,D,6,10,HighSNR,2,human
27318,D,6,10,HighSNR,2,human
27319,D,6,10,HighSNR,2,human
27320,D,6,10,HighSNR,2,human
27321,D,6,10,HighSNR,2,human
27322,D,6,10,HighSNR,2,human
27323,D,6,10,HighSNR,2,human
27324,D,6,10,HighSNR,2,human
27325,D,6,10,HighSNR,2,human
27326,D,6,10,HighSNR,2,human
27327,D,6,10,HighSNR,2,human
27328,D,6,10,HighSNR,2,human
27329,D,6,10,HighSNR,2,human
27330,D,6,10,HighSNR,2,human
27331,D,6,10,HighSNR,2,human
27332,D,6,10,HighSNR,2,human
27333,D,6,10,HighSNR,2,human
27334,D,6,10,HighSNR,2,human
27335,D,6,10,HighSNR,2,human
27336,D,6,10,HighSNR,2,human
27337,D,6,10,HighSNR,2,human
27338,D,6,10,HighSNR,2,human
27339,D,6,10,HighSNR,2,human
27340,D,6,10,HighSNR,2,human
27341,D,6,10,HighSNR,2,human
27342,D,6,10,HighSNR,2,human
27343,D,6,10,HighSNR,2,human
27344,D,6,10,HighSNR,2,human
27345,D,6,10,HighSNR,2,human
27346,D,6,10,HighSNR,2,human
27347,D,6,10,HighSNR,2,human
27348,D,6,10,HighSNR,2,human
27349,D,6,10,HighSNR,2,human
27350,D,6,10,HighSNR,2,human
27351,D,6,10,HighSNR,2,human
27352,D,6,10,HighSNR,2,human
27353,D,6,10,HighSNR,2,human
27354,D,6,10,HighSNR,2,human
27355,D,6,10,HighSNR,2,human
27356,D,6,10,HighSNR,2,human
27357,D,6,10,HighSNR,2,human
27358,D,6,10,HighSNR,2,human
27359,D,6,10,HighSNR,2,human
27360,D,6,10,HighSNR,2,human
27361,D,6,10,HighSNR,2,human
27362,D,6,10,HighSNR,2,human
27363,D,6,10,HighSNR,2,human
27364,D,6,10,HighSNR,2,human
27365,D,6,10,HighSNR,2,human
27366,D,6,10,HighSNR,2,human
27367,D,6,10,HighSNR,2,human
27368,D,6,10,HighSNR,2,human
27369,D,6,10,HighSNR,2,human
27370,D,6,10,HighSNR,2,human
27371,D,6,10,HighSNR,2,human
27372,D,6,10,HighSNR,2,human
27373,D,6,10,HighSNR,2,human
27374,D,6,10,HighSNR,2,human
27375,D,6,10,HighSNR,2,human
27376,D,6,10,HighSNR,2,human
27377,D,6,10,HighSNR,2,human
27378,D,6,10,HighSNR,2,human
27379,D,6,10,HighSNR,2,human
27380,D,6,10,HighSNR,2,human
27381,D,6,10,HighSNR,2,human
27382,D,6,10,HighSNR,2,human
27383,D,6,10,HighSNR,2,human
27384,D,6,10,HighSNR,2,human
27385,D,6,10,HighSNR,2,human
27386,D,6,10,HighSNR,2,human
27387,D,6,10,HighSNR,2,human
27388,D,6,10,HighSNR,2,human
27389,D,6,10,HighSNR,2,human
27390,D,6,10,HighSNR,2,human
27391,D,6,10,HighSNR,2,human
27392,D,6,10,HighSNR,2,human
27393,D,6,10,HighSNR,2,human
27394,D,6,10,HighSNR,2,human
27395,D,6,10,HighSNR,2,human
27396,D,6,10,HighSNR,2,human
27397,D,6,10,HighSNR,2,human
27398,D,6,10,HighSNR,2,human
27399,D,6,10,HighSNR,2,human
27400,D,6,10,HighSNR,2,human
27401,D,6,10,HighSNR,2,human
27402,D,6,10,HighSNR,2,human
27403,D,6,10,HighSNR,2,human
27404,D,6,10,HighSNR,2,human
27405,D,6,10,HighSNR,2,human
27406,D,6,10,HighSNR,2,human
27407,D,6,10,HighSNR,2,human
27408,D,6,10,HighSNR,2,human
27409,D,6,10,HighSNR,2,human
27410,D,6,10,HighSNR,2,human
27411,D,6,10,HighSNR,2,human
27412,D,6,10,HighSNR,2,human
27413,D,6,10,HighSNR,2,human
27414,D,6,10,HighSNR,2,human
27415,D,6,10,HighSNR,2,human
27416,D,6,10,HighSNR,2,human
27417,D,6,10,HighSNR,2,human
27418,D,6,10,HighSNR,2,human
27419,D,6,10,HighSNR,2,human
27420,D,6,10,HighSNR,2,human
27421,D,6,10,HighSNR,2,human
27422,D,6,10,HighSNR,2,human
27423,D,6,10,HighSNR,2,human
27424,D,6,10,HighSNR,2,human
27425,D,6,10,HighSNR,2,human
27426,D,6,10,HighSNR,2,human
27427,D,6,10,HighSNR,2,human
27428,D,6,10,HighSNR,2,human
27429,D,6,10,HighSNR,2,human
27430,D,6,10,HighSNR,2,human
27431,D,6,10,HighSNR,2,human
27432,D,6,10,HighSNR,2,human
27433,D,6,10,HighSNR,2,human
27434,D,6,10,HighSNR,2,human
27435,D,6,10,HighSNR,2,human
27436,D,6,10,HighSNR,2,human
27437,D,6,10,HighSNR,2,human
27438,D,6,10,HighSNR,2,human
27439,D,6,10,HighSNR,2,human
27440,D,6,10,HighSNR,2,human
27441,D,6,10,HighSNR,2,human
27442,D,6,10,HighSNR,2,human
27443,D,6,10,HighSNR,2,human
27444,D,6,10,HighSNR,2,human
27445,D,6,10,HighSNR,2,human
27446,D,6,10,HighSNR,2,human
27447,D,6,10,HighSNR,2,human
27448,D,6,10,HighSNR,2,human
27449,D,6,10,HighSNR,2,human
27450,D,6,10,HighSNR,2,human
27451,D,6,10,HighSNR,2,human
27452,D,6,10,HighSNR,2,human
27453,D,6,10,HighSNR,2,human
27454,D,6,10,HighSNR,2,human
27455,D,6,10,HighSNR,2,human
27456,D,6,10,HighSNR,2,human
27457,D,6,10,HighSNR,2,human
27458,D,6,10,HighSNR,2,human
27459,D,6,10,HighSNR,2,human
27460,D,6,10,HighSNR,2,human
27461,D,6,10,HighSNR,2,human
27462,D,6,10,HighSNR,2,human
27463,D,6,10,HighSNR,2,human
27464,D,6,10,HighSNR,2,human
27465,D,6,10,HighSNR,2,human
27466,D,6,10,HighSNR,2,human
27467,D,6,10,HighSNR,2,human
27468,D,6,10,HighSNR,2,human
27469,D,6,10,HighSNR,2,human
27470,D,6,10,HighSNR,2,human
27471,D,6,10,HighSNR,2,human
27472,D,6,10,HighSNR,2,human
27473,D,6,10,HighSNR,2,human
27474,D,6,10,HighSNR,2,human
27475,D,6,10,HighSNR,2,human
27476,D,6,10,HighSNR,2,human
27477,D,6,10,HighSNR,2,human
27478,D,6,10,HighSNR,2,human
27479,D,6,10,HighSNR,2,human
27480,D,6,10,HighSNR,2,human
27481,D,6,10,HighSNR,2,human
27482,D,6,10,HighSNR,2,human
27483,D,6,10,HighSNR,2,human
27484,D,6,10,HighSNR,2,human
27485,D,6,10,HighSNR,2,human
27486,D,6,10,HighSNR,2,human
27487,D,6,10,HighSNR,2,human
27488,D,6,10,HighSNR,2,human
27489,D,6,10,HighSNR,2,human
27490,D,6,10,HighSNR,2,human
27491,D,6,10,HighSNR,2,human
27492,D,6,10,HighSNR,2,human
27493,D,6,10,HighSNR,2,human
27494,D,6,10,HighSNR,2,human
27495,D,6,10,HighSNR,2,human
27496,D,6,10,HighSNR,2,human
27497,D,6,10,HighSNR,2,human
27498,D,6,10,HighSNR,2,human
27499,D,6,10,HighSNR,2,human
27500,D,6,10,HighSNR,2,human
27501,D,6,10,HighSNR,2,human
27502,D,6,10,HighSNR,2,human
27503,D,6,10,HighSNR,2,human
27504,D,6,10,HighSNR,2,human
27505,D,6,10,HighSNR,2,human
27506,D,6,10,HighSNR,2,human
27507,D,6,10,HighSNR,2,human
27508,D,6,10,HighSNR,2,human
27509,D,6,10,HighSNR,2,human
27510,D,6,10,HighSNR,2,human
27511,D,6,10,HighSNR,2,human
27512,D,6,10,HighSNR,2,human
27513,D,6,10,HighSNR,2,human
27514,D,6,10,HighSNR,2,human
27515,D,6,10,HighSNR,2,human
27516,D,6,10,HighSNR,2,human
27517,D,6,10,HighSNR,2,human
27518,D,6,10,HighSNR,2,human
27519,D,6,10,HighSNR,2,human
27520,D,6,10,HighSNR,2,human
27521,D,6,10,HighSNR,2,human
27522,D,6,10,HighSNR,2,human
27523,D,6,10,HighSNR,2,human
27524,D,6,10,HighSNR,2,human
27525,D,6,10,HighSNR,2,human
27526,D,6,10,HighSNR,2,human
27527,D,6,10,HighSNR,2,human
27528,D,6,10,HighSNR,2,human
27529,D,6,10,HighSNR,2,human
27530,D,6,10,HighSNR,2,human
27531,D,6,10,HighSNR,2,human
27532,D,6,10,HighSNR,2,human
27533,D,6,10,HighSNR,2,human
27534,D,6,10,HighSNR,2,human
27535,D,6,10,HighSNR,2,human
27536,D,6,10,HighSNR,2,human
27537,D,6,10,HighSNR,2,human
27538,D,6,10,HighSNR,2,human
27539,D,6,10,HighSNR,2,human
27540,D,6,10,HighSNR,2,human
27541,D,6,10,HighSNR,2,human
27542,D,6,10,HighSNR,2,human
27543,D,6,10,HighSNR,2,human
27544,D,6,10,HighSNR,2,human
27545,D,6,10,HighSNR,2,human
27546,D,6,10,HighSNR,2,human
27547,D,6,10,HighSNR,2,human
27548,D,6,10,HighSNR,2,human
27549,D,6,10,HighSNR,2,human
27550,D,6,10,HighSNR,2,human
27551,D,6,10,HighSNR,2,human
27552,D,6,10,HighSNR,2,human
27553,D,6,10,HighSNR,2,human
27554,D,6,10,HighSNR,2,human
27555,D,6,10,HighSNR,2,human
27556,D,6,10,HighSNR,2,human
27557,D,6,10,HighSNR,2,human
27558,D,6,10,HighSNR,2,human
27559,D,6,10,HighSNR,2,human
27560,D,6,10,HighSNR,2,human
27561,D,6,10,HighSNR,2,human
27562,D,6,10,HighSNR,2,human
27563,D,6,10,HighSNR,2,human
27564,D,6,10,HighSNR,2,human
27565,D,6,10,HighSNR,2,human
27566,D,6,10,HighSNR,2,human
27567,D,6,10,HighSNR,2,human
27568,D,6,10,HighSNR,2,human
27569,D,6,10,HighSNR,2,human
27570,D,6,10,HighSNR,2,human
27571,D,6,10,HighSNR,2,human
27572,D,6,10,HighSNR,2,human
27573,D,6,10,HighSNR,2,human
27574,D,6,10,HighSNR,2,human
27575,D,6,10,HighSNR,2,human
27576,D,6,10,HighSNR,2,human
27577,D,6,10,HighSNR,2,human
27578,D,6,10,HighSNR,2,human
27579,D,6,10,HighSNR,2,human
27580,D,6,10,HighSNR,2,human
27581,D,6,10,HighSNR,2,human
27582,D,6,10,HighSNR,2,human
27583,D,6,10,HighSNR,2,human
27584,D,6,10,HighSNR,2,human
27585,D,6,10,HighSNR,2,human
27586,D,6,10,HighSNR,2,human
27587,D,6,10,HighSNR,2,human
27588,D,6,10,HighSNR,2,human
27589,D,6,10,HighSNR,2,human
27590,D,6,10,HighSNR,2,human
27591,D,6,10,HighSNR,2,human
27592,D,6,10,HighSNR,2,human
27593,D,6,10,HighSNR,2,human
27594,D,6,10,HighSNR,2,human
27595,D,6,10,HighSNR,2,human
27596,D,6,10,HighSNR,2,human
27597,D,6,10,HighSNR,2,human
27598,D,6,10,HighSNR,2,human
27599,D,6,10,HighSNR,2,human
27600,D,6,10,HighSNR,2,human
27601,D,6,10,HighSNR,2,human
27602,D,6,10,HighSNR,2,human
27603,D,6,10,HighSNR,2,human
27604,D,6,10,HighSNR,2,human
27605,D,6,10,HighSNR,2,human
27606,D,6,10,HighSNR,2,human
27607,D,6,10,HighSNR,2,human
27608,D,6,10,HighSNR,2,human
27609,D,6,10,HighSNR,2,human
27610,D,6,10,HighSNR,2,human
27611,D,6,10,HighSNR,2,human
27612,D,6,10,HighSNR,2,human
27613,D,6,10,HighSNR,2,human
27614,D,6,10,HighSNR,2,human
27615,D,6,10,HighSNR,2,human
27616,D,6,10,HighSNR,2,human
27617,D,6,10,HighSNR,2,human
27618,D,6,10,HighSNR,2,human
27619,D,6,10,HighSNR,2,human
27620,D,6,10,HighSNR,2,human
27621,D,6,10,HighSNR,2,human
27622,D,6,10,HighSNR,2,human
27623,D,6,10,HighSNR,2,human
27624,D,6,10,HighSNR,2,human
27625,D,6,10,HighSNR,2,human
27626,D,6,10,HighSNR,2,human
27627,D,6,10,HighSNR,2,human
27628,D,6,10,HighSNR,2,human
27629,D,6,10,HighSNR,2,human
27630,D,6,10,HighSNR,2,human
27631,D,6,10,HighSNR,2,human
27632,D,6,10,HighSNR,2,human
27633,D,6,10,HighSNR,2,human
27634,D,6,10,HighSNR,2,human
27635,D,6,10,HighSNR,2,human
27636,D,6,10,HighSNR,2,human
27637,D,6,10,HighSNR,2,human
27638,D,6,10,HighSNR,2,human
27639,D,6,10,HighSNR,2,human
27640,D,6,10,HighSNR,2,human
27641,D,6,10,HighSNR,2,human
27642,D,6,10,HighSNR,2,human
27643,D,6,10,HighSNR,2,human
27644,D,6,10,HighSNR,2,human
27645,D,6,10,HighSNR,2,human
27646,D,6,10,HighSNR,2,human
27647,D,6,10,HighSNR,2,human
27648,D,6,10,HighSNR,2,human
27649,D,6,10,HighSNR,2,human
27650,D,6,10,HighSNR,2,human
27651,D,6,10,HighSNR,2,human
27652,D,6,10,HighSNR,2,human
27653,D,6,10,HighSNR,2,human
27654,D,6,10,HighSNR,2,human
27655,D,6,10,HighSNR,2,human
27656,D,6,10,HighSNR,2,human
27657,D,6,10,HighSNR,2,human
27658,D,6,10,HighSNR,2,human
27659,D,6,10,HighSNR,2,human
27660,D,6,10,HighSNR,2,human
27661,D,6,10,HighSNR,2,human
27662,D,6,10,HighSNR,2,human
27663,D,6,10,HighSNR,2,human
27664,D,6,10,HighSNR,2,human
27665,D,6,10,HighSNR,2,human
27666,D,6,10,HighSNR,2,human
27667,D,6,10,HighSNR,2,human
27668,D,6,10,HighSNR,2,human
27669,D,6,10,HighSNR,2,human
27670,D,6,10,HighSNR,2,human
27671,D,6,10,HighSNR,2,human
27672,D,6,10,HighSNR,2,human
27673,D,6,10,HighSNR,2,human
27674,D,6,10,HighSNR,2,human
27675,D,6,10,HighSNR,2,human
27676,D,6,10,HighSNR,2,human
27677,D,6,10,HighSNR,2,human
27678,D,6,10,HighSNR,2,human
27679,D,6,10,HighSNR,2,human
27680,D,6,10,HighSNR,2,human
27681,D,6,10,HighSNR,2,human
27682,D,6,10,HighSNR,2,human
27683,D,6,10,HighSNR,2,human
27684,D,6,10,HighSNR,2,human
27685,D,6,10,HighSNR,2,human
27686,D,6,10,HighSNR,2,human
27687,D,6,10,HighSNR,2,human
27688,D,6,10,HighSNR,2,human
27689,D,6,10,HighSNR,2,human
27690,D,6,10,HighSNR,2,human
27691,D,6,10,HighSNR,2,human
27692,D,6,10,HighSNR,2,human
27693,D,6,10,HighSNR,2,human
27694,D,6,10,HighSNR,2,human
27695,D,6,10,HighSNR,2,human
27696,D,6,10,HighSNR,2,human
27697,D,6,10,HighSNR,2,human
27698,D,6,10,HighSNR,2,human
27699,D,6,10,HighSNR,2,human
27700,D,6,10,HighSNR,2,human
27701,D,6,10,HighSNR,2,human
27702,D,6,10,HighSNR,2,human
27703,D,6,10,HighSNR,2,human
27704,D,6,10,HighSNR,2,human
27705,D,6,10,HighSNR,2,human
27706,D,6,10,HighSNR,2,human
27707,D,6,10,HighSNR,2,human
27708,D,6,10,HighSNR,2,human
27709,D,6,10,HighSNR,2,human
27710,D,6,10,HighSNR,2,human
27711,D,6,10,HighSNR,2,human
27712,D,6,10,HighSNR,2,human
27713,D,6,10,HighSNR,2,human
27714,D,6,10,HighSNR,2,human
27715,D,6,10,HighSNR,2,human
27716,D,6,10,HighSNR,2,human
27717,D,6,10,HighSNR,2,human
27718,D,6,10,HighSNR,2,human
27719,D,6,10,HighSNR,2,human
27720,D,6,10,HighSNR,2,human
27721,D,6,10,HighSNR,2,human
27722,D,6,10,HighSNR,2,human
27723,D,6,10,HighSNR,2,human
27724,D,6,10,HighSNR,2,human
27725,D,6,10,HighSNR,2,human
27726,D,6,10,HighSNR,2,human
27727,D,6,10,HighSNR,2,human
27728,D,6,10,HighSNR,2,human
27729,D,6,10,HighSNR,2,human
27730,D,6,10,HighSNR,2,human
27731,D,6,10,HighSNR,2,human
27732,D,6,10,HighSNR,2,human
27733,D,6,10,HighSNR,2,human
27734,D,6,10,HighSNR,2,human
27735,D,6,10,HighSNR,2,human
27736,D,6,10,HighSNR,2,human
27737,D,6,10,HighSNR,2,human
27738,D,6,10,HighSNR,2,human
27739,D,6,10,HighSNR,2,human
27740,D,6,10,HighSNR,2,human
27741,D,6,10,HighSNR,2,human
27742,D,6,10,HighSNR,2,human
27743,D,6,10,HighSNR,2,human
27744,D,6,10,HighSNR,2,human
27745,D,6,10,HighSNR,2,human
27746,D,6,10,HighSNR,2,human
27747,D,6,10,HighSNR,2,human
27748,D,6,10,HighSNR,2,human
27749,D,6,10,HighSNR,2,human
27750,D,6,10,HighSNR,2,human
27751,D,6,10,HighSNR,2,human
27752,D,6,10,HighSNR,2,human
27753,D,6,10,HighSNR,2,human
27754,D,6,10,HighSNR,2,human
27755,D,6,10,HighSNR,2,human
27756,D,6,10,HighSNR,2,human
27757,D,6,10,HighSNR,2,human
27758,D,6,10,HighSNR,2,human
27759,D,6,10,HighSNR,2,human
27760,D,6,10,HighSNR,2,human
27761,D,6,10,HighSNR,2,human
27762,D,6,10,HighSNR,2,human
27763,D,6,10,HighSNR,2,human
27764,D,6,10,HighSNR,2,human
27765,D,6,10,HighSNR,2,human
27766,D,6,10,HighSNR,2,human
27767,D,6,10,HighSNR,2,human
27768,D,6,10,HighSNR,2,human
27769,D,6,10,HighSNR,2,human
27770,D,6,10,HighSNR,2,human
27771,D,6,10,HighSNR,2,human
27772,D,6,10,HighSNR,2,human
27773,D,6,10,HighSNR,2,human
27774,D,6,10,HighSNR,2,human
27775,D,6,10,HighSNR,2,human
27776,D,6,10,HighSNR,2,human
27777,D,6,10,HighSNR,2,human
27778,D,6,10,HighSNR,2,human
27779,D,6,10,HighSNR,2,human
27780,D,6,10,HighSNR,2,human
27781,D,6,10,HighSNR,2,human
27782,D,6,10,HighSNR,2,human
27783,D,6,10,HighSNR,2,human
27784,D,6,10,HighSNR,2,human
27785,D,6,10,HighSNR,2,human
27786,D,6,10,HighSNR,2,human
27787,D,6,10,HighSNR,2,human
27788,D,6,10,HighSNR,2,human
27789,D,6,10,HighSNR,2,human
27790,D,6,10,HighSNR,2,human
27791,D,6,10,HighSNR,2,human
27792,D,6,10,HighSNR,2,human
27793,D,6,10,HighSNR,2,human
27794,D,6,10,HighSNR,2,human
27795,D,6,10,HighSNR,2,human
27796,D,6,10,HighSNR,2,human
27797,D,6,10,HighSNR,2,human
27798,D,6,10,HighSNR,2,human
27799,D,6,10,HighSNR,2,human
27800,D,6,10,HighSNR,2,human
27801,D,6,10,HighSNR,2,human
27802,D,6,10,HighSNR,2,human
27803,D,6,10,HighSNR,2,human
27804,D,6,10,HighSNR,2,human
27805,D,6,10,HighSNR,2,human
27806,D,6,10,HighSNR,2,human
27807,D,6,10,HighSNR,2,human
27808,D,6,10,HighSNR,2,human
27809,D,6,10,HighSNR,2,human
27810,D,6,10,HighSNR,2,human
27811,D,6,10,HighSNR,2,human
27812,D,6,10,HighSNR,2,human
27813,D,6,10,HighSNR,2,human
27814,D,6,10,HighSNR,2,human
27815,D,6,10,HighSNR,2,human
27816,D,6,10,HighSNR,2,human
27817,D,6,10,HighSNR,2,human
27818,D,6,10,HighSNR,2,human
27819,D,6,10,HighSNR,2,human
27820,D,6,10,HighSNR,2,human
27821,D,6,10,HighSNR,2,human
27822,D,6,10,HighSNR,2,human
27823,D,6,10,HighSNR,2,human
27824,D,6,10,HighSNR,2,human
27825,D,6,10,HighSNR,2,human
27826,D,6,10,HighSNR,2,human
27827,D,6,10,HighSNR,2,human
27828,D,6,10,HighSNR,2,human
27829,D,6,10,HighSNR,2,human
27830,D,6,10,HighSNR,2,human
27831,D,6,10,HighSNR,2,human
27832,D,6,10,HighSNR,2,human
27833,D,6,10,HighSNR,2,human
27834,D,6,10,HighSNR,2,human
27835,D,6,10,HighSNR,2,human
27836,D,6,10,HighSNR,2,human
27837,D,6,10,HighSNR,2,human
27838,D,6,10,HighSNR,2,human
27839,D,6,10,HighSNR,2,human
27840,D,6,10,HighSNR,2,human
27841,D,6,10,HighSNR,2,human
27842,D,6,10,HighSNR,2,human
27843,D,6,10,HighSNR,2,human
27844,D,6,10,HighSNR,2,human
27845,D,6,10,HighSNR,2,human
27846,D,6,10,HighSNR,2,human
27847,D,6,10,HighSNR,2,human
27848,D,6,10,HighSNR,2,human
27849,D,6,10,HighSNR,2,human
27850,D,6,10,HighSNR,2,human
27851,D,6,10,HighSNR,2,human
27852,D,6,10,HighSNR,2,human
27853,D,6,10,HighSNR,2,human
27854,D,6,10,HighSNR,2,human
27855,D,6,10,HighSNR,2,human
27856,D,6,10,HighSNR,2,human
27857,D,6,10,HighSNR,2,human
27858,D,6,10,HighSNR,2,human
27859,D,6,10,HighSNR,2,human
27860,D,6,10,HighSNR,2,human
27861,D,6,10,HighSNR,2,human
27862,D,6,10,HighSNR,2,human
27863,D,6,10,HighSNR,2,human
27864,D,6,10,HighSNR,2,human
27865,D,6,10,HighSNR,2,human
27866,D,6,10,HighSNR,2,human
27867,D,6,10,HighSNR,2,human
27868,D,6,10,HighSNR,2,human
27869,D,6,10,HighSNR,2,human
27870,D,6,10,HighSNR,2,human
27871,D,6,10,HighSNR,2,human
27872,D,6,10,HighSNR,2,human
27873,D,6,10,HighSNR,2,human
27874,D,6,10,HighSNR,2,human
27875,D,6,10,HighSNR,2,human
27876,D,6,10,HighSNR,2,human
27877,D,6,10,HighSNR,2,human
27878,D,6,10,HighSNR,2,human
27879,D,6,10,HighSNR,2,human
27880,D,6,10,HighSNR,2,human
27881,D,6,10,HighSNR,2,human
27882,D,6,10,HighSNR,2,human
27883,D,6,10,HighSNR,2,human
27884,D,6,10,HighSNR,2,human
27885,D,6,10,HighSNR,2,human
27886,D,6,10,HighSNR,2,human
27887,D,6,10,HighSNR,2,human
27888,D,6,10,HighSNR,2,human
27889,D,6,10,HighSNR,2,human
27890,D,6,10,HighSNR,2,human
27891,D,6,10,HighSNR,2,human
27892,D,6,10,HighSNR,2,human
27893,D,6,10,HighSNR,2,human
27894,D,6,10,HighSNR,2,human
27895,D,6,10,HighSNR,2,human
27896,D,6,10,HighSNR,2,human
27897,D,6,10,HighSNR,2,human
27898,D,6,10,HighSNR,2,human
27899,D,6,10,HighSNR,2,human
27900,D,6,10,HighSNR,2,human
